"country"	"country_code"	"1740-1745"	"1745-1750"	"1750-1755"	"1755-1760"	"1760-1765"	"1765-1770"	"1770-1775"	"1775-1780"	"1780-1785"	"1785-1790"	"1790-1795"	"1795-1800"	"1800-1805"	"1805-1810"	"1810-1815"	"1815-1820"	"1820-1825"	"1825-1830"	"1830-1835"	"1835-1840"	"1840-1845"	"1845-1850"	"1850-1855"	"1855-1860"	"1860-1865"	"1865-1870"	"1870-1875"	"1875-1880"	"1880-1885"	"1885-1890"	"1890-1895"	"1895-1900"	"1900-1905"	"1905-1910"	"1910-1915"	"1915-1920"	"1920-1925"	"1925-1930"	"1930-1935"	"1935-1940"	"1940-1945"	"1945-1950"	"Source"
"The Russian Federation, Regions: Nenets autonomous district (Urban)"	64301111																																										2.502829753	
"The Russian Federation, Regions: Khanty-Mansi autonomous area (Rural)"	64301712																																										4.789843936	
"The Russian Federation, Regions: Khanty-Mansi autonomous area"	64301710																																										3.683624624	
"The Russian Federation, Regions: Khanty-Mansi autonomous area (Urban)"	64301711																																										3.145806347	
"The Russian Federation, Regions: Yamalo-Nenets autonomous area (Rural)"	64302712																																										4.439889483	
"The Russian Federation, Regions: Yamalo-Nenets autonomous area"	64302710																																										3.522454921	
"The Russian Federation, Regions: Yamalo-Nenets autonomous area (Urban)"	64302711																																										2.812961307	
"The Russian Federation, Regions: Altai kray  (Rural)"	64311012																																										3.753598817	
"The Russian Federation, Regions: Altai kray "	64311010																																										3.093591077	
"The Russian Federation, Regions: Altai kray  (Urban)"	64311011																																										2.252590823	
"The Russian Federation, Regions: Krasnodar kray (Rural)"	64311032																																										3.440055923	
"The Russian Federation, Regions: Krasnodar kray"	64311030																																										3.161932559	
"The Russian Federation, Regions: Krasnodar kray (Urban)"	64311031																																										2.534993321	
"The Russian Federation, Regions: Krasnoyarsk kray  (Rural)"	64311042																																										3.921515153	
"The Russian Federation, Regions: Krasnoyarsk kray "	64311040																																										2.987282105	
"The Russian Federation, Regions: Krasnoyarsk kray  (Urban)"	64311041																																										2.322859989	
"The Russian Federation, Regions: Primorsky kray (Rural)"	64311052																																										3.823440125	
"The Russian Federation, Regions: Primorsky kray"	64311050																																										3.048030089	
"The Russian Federation, Regions: Primorsky kray (Urban)"	64311051																																										2.454117488	
"The Russian Federation, Regions: Stavropol kray (Rural)"	64311072																																										3.728337067	
"The Russian Federation, Regions: Stavropol kray"	64311070																																										3.30620902	
"The Russian Federation, Regions: Stavropol kray (Urban)"	64311071																																										2.517757488	
"The Russian Federation, Regions: Khabarovsk kray (Rural)"	64311082																																										3.964608726	
"The Russian Federation, Regions: Khabarovsk kray"	64311080																																										3.23179274	
"The Russian Federation, Regions: Khabarovsk kray (Urban)"	64311081																																										2.660947487	
"The Russian Federation, Regions: Amur oblast (Rural)"	64311102																																										4.134011048	
"The Russian Federation, Regions: Amur oblast"	64311100																																										3.412517992	
"The Russian Federation, Regions: Amur oblast (Urban)"	64311101																																										2.638408321	
"The Russian Federation, Regions: Arkhangelsk oblast (Rural)"	64311112																																										3.969066682	
"The Russian Federation, Regions: Arkhangelsk oblast"	64311110																																										3.192306551	
"The Russian Federation, Regions: Arkhangelsk oblast (Urban)"	64311111																																										2.584049154	
"The Russian Federation, Regions: Astrakhan oblast (Rural)"	64311122																																										3.87842158	
"The Russian Federation, Regions: Astrakhan oblast"	64311120																																										2.915903224	
"The Russian Federation, Regions: Astrakhan oblast (Urban)"	64311121																																										2.186299156	
"The Russian Federation, Regions: Belgorod oblast (Rural)"	64311142																																										3.275111557	
"The Russian Federation, Regions: Belgorod oblast"	64311140																																										2.89312273	
"The Russian Federation, Regions: Belgorod oblast (Urban)"	64311141																																										2.349376655	
"The Russian Federation, Regions: Bryansk oblast (Rural)"	64311152																																										3.804122316	
"The Russian Federation, Regions: Bryansk oblast"	64311150																																										3.076885381	
"The Russian Federation, Regions: Bryansk oblast (Urban)"	64311151																																										2.419645822	
"The Russian Federation, Regions: Vladimir oblast (Rural)"	64311172																																										3.111653176	
"The Russian Federation, Regions: Vladimir oblast"	64311170																																										2.598495009	
"The Russian Federation, Regions: Vladimir oblast (Urban)"	64311171																																										2.150501656	
"The Russian Federation, Regions: Volgograd oblast (Rural)"	64311182																																										3.709019258	
"The Russian Federation, Regions: Volgograd oblast"	64311180																																										2.888566631	
"The Russian Federation, Regions: Volgograd oblast (Urban)"	64311181																																										2.298994989	
"The Russian Federation, Regions: Vologda oblast (Rural)"	64311192																																										3.683757509	
"The Russian Federation, Regions: Vologda oblast"	64311190																																										3.0070252	
"The Russian Federation, Regions: Vologda oblast (Urban)"	64311191																																										2.334792489	
"The Russian Federation, Regions: Voronezh oblast (Rural)"	64311202																																										3.175550543	
"The Russian Federation, Regions: Voronezh oblast"	64311200																																										2.694173083	
"The Russian Federation, Regions: Voronezh oblast (Urban)"	64311201																																										2.125310823	
"The Russian Federation, Regions: Nizhny Novgorod oblast (Rural)"	64311222																																										3.221616087	
"The Russian Federation, Regions: Nizhny Novgorod oblast"	64311220																																										2.607607206	
"The Russian Federation, Regions: Nizhny Novgorod oblast (Urban)"	64311221																																										2.13989499	
"The Russian Federation, Regions: Ivanovo oblast (Rural)"	64311242																																										3.261737689	
"The Russian Federation, Regions: Ivanovo oblast"	64311240																																										2.622794202	
"The Russian Federation, Regions: Ivanovo oblast (Urban)"	64311241																																										2.186299156	
"The Russian Federation, Regions: Irkutsk oblast (Rural)"	64311252																																										4.515909265	
"The Russian Federation, Regions: Irkutsk oblast"	64311250																																										3.287984625	
"The Russian Federation, Regions: Irkutsk oblast (Urban)"	64311251																																										2.614543321	
"The Russian Federation, Regions: Republic of Ingushetia  (Rural)"	64311262																																										5.117733304	
"The Russian Federation, Regions: Republic of Ingushetia "	64311260																																										4.269064564	
"The Russian Federation, Regions: Republic of Ingushetia  (Urban)"	64311261																																										2.86910332	
"The Russian Federation, Regions: Kaliningrad oblast (Rural)"	64311272																																										3.573794598	
"The Russian Federation, Regions: Kaliningrad oblast"	64311270																																										2.765551964	
"The Russian Federation, Regions: Kaliningrad oblast (Urban)"	64311271																																										2.208838323	
"The Russian Federation, Regions: Tver oblast (Rural)"	64311282																																										3.226074042	
"The Russian Federation, Regions: Tver oblast"	64311280																																										2.604569807	
"The Russian Federation, Regions: Tver oblast (Urban)"	64311281																																										2.101445823	
"The Russian Federation, Regions: Kaluga oblast (Rural)"	64311292																																										2.955624721	
"The Russian Federation, Regions: Kaluga oblast"	64311290																																										2.659242992	
"The Russian Federation, Regions: Kaluga oblast (Urban)"	64311291																																										2.19955749	
"The Russian Federation, Regions: Kamchatka kray (Rural)"	64311302																																										3.221616087	
"The Russian Federation, Regions: Kamchatka kray"	64311300																																										2.835412145	
"The Russian Federation, Regions: Kamchatka kray (Urban)"	64311301																																										2.393129155	
"The Russian Federation, Regions: Kemerovo oblast (Rural)"	64311322																																										3.839785963	
"The Russian Federation, Regions: Kemerovo oblast"	64311320																																										2.903753627	
"The Russian Federation, Regions: Kemerovo oblast (Urban)"	64311321																																										2.426274988	
"The Russian Federation, Regions: Kirov oblast (Rural)"	64311332																																										3.752112831	
"The Russian Federation, Regions: Kirov oblast"	64311330																																										2.940202418	
"The Russian Federation, Regions: Kirov oblast (Urban)"	64311331																																										2.260545823	
"The Russian Federation, Regions: Kostroma oblast (Rural)"	64311342																																										3.42519607	
"The Russian Federation, Regions: Kostroma oblast"	64311340																																										2.921978022	
"The Russian Federation, Regions: Kostroma oblast (Urban)"	64311341																																										2.358657489	
"The Russian Federation, Regions: Samara oblast (Rural)"	64311362																																										3.505439275	
"The Russian Federation, Regions: Samara oblast"	64311360																																										2.647093396	
"The Russian Federation, Regions: Samara oblast (Urban)"	64311361																																										2.157130823	
"The Russian Federation, Regions: Kurgan oblast (Rural)"	64311372																																										3.768458669	
"The Russian Federation, Regions: Kurgan oblast"	64311370																																										3.151301661	
"The Russian Federation, Regions: Kurgan oblast (Urban)"	64311371																																										2.336118322	
"The Russian Federation, Regions: Kursk oblast (Rural)"	64311382																																										3.373186585	
"The Russian Federation, Regions: Kursk oblast"	64311380																																										2.806556853	
"The Russian Federation, Regions: Kursk oblast (Urban)"	64311381																																										2.15580499	
"The Russian Federation, Regions: Sankt-Petersburg"	64311400																																										2.220338809	
"The Russian Federation, Regions: Sankt-Petersburg (Urban)"	64311401																																										1.938368324	
"The Russian Federation, Regions: Leningrad oblast (Rural)"	64311412																																										2.517259064	
"The Russian Federation, Regions: Leningrad oblast"	64311410																																										2.537747025	
"The Russian Federation, Regions: Leningrad oblast (Urban)"	64311411																																										2.19955749	
"The Russian Federation, Regions: Lipetzk oblast (Rural)"	64311422																																										3.144344852	
"The Russian Federation, Regions: Lipetzk oblast"	64311420																																										2.627350301	
"The Russian Federation, Regions: Lipetzk oblast (Urban)"	64311421																																										2.065648323	
"The Russian Federation, Regions: Magadan oblast (Rural)"	64311442																																										3.096793323	
"The Russian Federation, Regions: Magadan oblast"	64311440																																										2.797444656	
"The Russian Federation, Regions: Magadan oblast (Urban)"	64311441																																										2.356005822	
"The Russian Federation, Regions: Moscow"	64311450																																										2.279568093	
"The Russian Federation, Regions: Moscow (Urban)"	64311451																																										1.990075824	
"The Russian Federation, Regions: Moscow oblast (Rural)"	64311462																																										2.587100372	
"The Russian Federation, Regions: Moscow oblast"	64311460																																										2.349428275	
"The Russian Federation, Regions: Moscow oblast (Urban)"	64311461																																										1.976817491	
"The Russian Federation, Regions: Murmansk oblast (Rural)"	64311472																																										1.995678231	
"The Russian Federation, Regions: Murmansk oblast"	64311470																																										2.641018597	
"The Russian Federation, Regions: Murmansk oblast (Urban)"	64311471																																										2.391803322	
"The Russian Federation, Regions: Novgorod oblast (Rural)"	64311492																																										3.352382791	
"The Russian Federation, Regions: Novgorod oblast"	64311490																																										2.724547075	
"The Russian Federation, Regions: Novgorod oblast (Urban)"	64311491																																										2.18364749	
