Country.or.area,ISO.code,Year,DataValue,Estimating.Methods,DataProcess
Costa Rica,188,1956.5,6.85,Indirect,Estimate
Costa Rica,188,1956.5,6.38,Direct,Estimate
Costa Rica,188,1957.5,7.13,Indirect,Estimate
Costa Rica,188,1957.5,6.84,Indirect,Estimate
Costa Rica,188,1957.5,6.38,Direct,Estimate
Costa Rica,188,1958.5,6.84,Indirect,Estimate
Costa Rica,188,1958.5,6.39,Direct,Estimate
Costa Rica,188,1959.5,6.95,Indirect,Estimate
Costa Rica,188,1959.5,6.5,Direct,Estimate
Costa Rica,188,1960.5,7.1,Indirect,Estimate
Costa Rica,188,1960.5,6.57,Direct,Estimate
Costa Rica,188,1960.5,7.29,Indirect,Estimate
Costa Rica,188,1961.5,7.1,Indirect,Estimate
Costa Rica,188,1961.5,7.21,Indirect,Estimate
Costa Rica,188,1961.5,6.57,Direct,Estimate
Costa Rica,188,1962.5,6.99,Indirect,Estimate
Costa Rica,188,1962.5,6.46,Direct,Estimate
Costa Rica,188,1962.5,7.02,Indirect,Estimate
Costa Rica,188,1963.5,6.91,Indirect,Estimate
Costa Rica,188,1963.5,7.03,Indirect,Estimate
Costa Rica,188,1963.5,6.37,Direct,Estimate
Costa Rica,188,1964.5,6.77,Indirect,Estimate
Costa Rica,188,1964.5,6.71,Indirect,Estimate
Costa Rica,188,1964.5,6.24,Direct,Estimate
Costa Rica,188,1965.5,6.49,Indirect,Estimate
Costa Rica,188,1965.5,5.7,Direct,WFS
Costa Rica,188,1965.5,6.55,Indirect,Estimate
Costa Rica,188,1965.5,6.03,Direct,Estimate
Costa Rica,188,1966.5,6.26,Indirect,Estimate
Costa Rica,188,1966.5,6.31,Indirect,Estimate
Costa Rica,188,1966.5,5.81,Direct,Estimate
Costa Rica,188,1967.5,5.97,Indirect,Estimate
Costa Rica,188,1967.5,5.96,Indirect,Estimate
Costa Rica,188,1967.5,5.53,Direct,Estimate
Costa Rica,188,1968,4.8,Direct,WFS
Costa Rica,188,1968.5,5.66,Indirect,Estimate
Costa Rica,188,1968.5,5.52,Indirect,Estimate
Costa Rica,188,1968.5,5.23,Direct,Estimate
Costa Rica,188,1969.5,5.27,Indirect,Estimate
Costa Rica,188,1969.5,5.17,Indirect,Estimate
Costa Rica,188,1969.5,4.87,Direct,Estimate
Costa Rica,188,1970.5,4.79,Indirect,Estimate
Costa Rica,188,1970.5,4.56,Direct,Estimate
Costa Rica,188,1970.5,4.93,Indirect,Estimate
Costa Rica,188,1971,3.7,Direct,WFS
Costa Rica,188,1971.5,4.51,Indirect,Estimate
Costa Rica,188,1971.5,4.58,Indirect,Estimate
Costa Rica,188,1971.5,4.28,Direct,Estimate
Costa Rica,188,1972.5,4.36,Indirect,Estimate
Costa Rica,188,1972.5,4.25,Direct,Estimate
Costa Rica,188,1972.5,4.42,Indirect,Estimate
Costa Rica,188,1973.5,4.1,Indirect,Estimate
Costa Rica,188,1973.5,4.07,Indirect,Estimate
Costa Rica,188,1973.5,3.99,Direct,Estimate
Costa Rica,188,1974.1,3,Direct,WFS
Costa Rica,188,1974.5,3.84,Indirect,Estimate
Costa Rica,188,1974.5,3.74,Direct,Estimate
Costa Rica,188,1974.5,3.91,Indirect,Estimate
Costa Rica,188,1975,3.08,Direct,WFS
Costa Rica,188,1975.5,3.82,Indirect,RHS
Costa Rica,188,1975.5,3.78,Indirect,Estimate
Costa Rica,188,1975.5,3.8,Indirect,Estimate
Costa Rica,188,1975.5,3.68,Direct,Estimate
Costa Rica,188,1976.1,2.7,Direct,WFS
Costa Rica,188,1976.5,3.63,Indirect,Estimate
Costa Rica,188,1976.5,3.54,Direct,Estimate
Costa Rica,188,1976.5,3.73,Indirect,Estimate
Costa Rica,188,1977.5,3.73,Indirect,Estimate
Costa Rica,188,1977.5,3.82,Indirect,Estimate
Costa Rica,188,1977.5,3.65,Direct,Estimate
Costa Rica,188,1978.5,3.71,Indirect,Estimate
Costa Rica,188,1978.5,3.87,Indirect,Estimate
Costa Rica,188,1978.5,3.64,Direct,Estimate
Costa Rica,188,1979.5,3.67,Indirect,Estimate
Costa Rica,188,1979.5,3.6,Direct,Estimate
Costa Rica,188,1980.5,3.48,Indirect,RHS
Costa Rica,188,1980.5,3.63,Indirect,Estimate
Costa Rica,188,1980.5,3.49,Direct,Estimate
Costa Rica,188,1981.5,3.57,Indirect,Estimate
Costa Rica,188,1981.5,3.44,Direct,Estimate
Costa Rica,188,1982.5,3.45,Indirect,Estimate
Costa Rica,188,1982.5,3.37,Direct,Estimate
Costa Rica,188,1983.5,3.35,Indirect,Estimate
Costa Rica,188,1983.5,3.27,Direct,Estimate
Costa Rica,188,1984.5,3.42,Indirect,Estimate
Costa Rica,188,1984.5,3.35,Direct,Estimate
Costa Rica,188,1985.5,3.49,Indirect,RHS
Costa Rica,188,1985.5,3.67,Indirect,Estimate
Costa Rica,188,1985.5,3.58,Direct,Estimate
Costa Rica,188,1986.5,3.51,Indirect,Estimate
Costa Rica,188,1986.5,3.42,Direct,Estimate
Costa Rica,188,1987.5,3.29,Indirect,Estimate
Costa Rica,188,1987.5,3.21,Direct,Estimate
Costa Rica,188,1988.5,3.28,Indirect,Estimate
Costa Rica,188,1988.5,3.21,Direct,Estimate
Costa Rica,188,1989.5,3.3,Indirect,Estimate
Costa Rica,188,1989.5,3.24,Direct,Estimate
Costa Rica,188,1990.5,3.17,Direct,RHS
Costa Rica,188,1990.5,3.19,Indirect,Estimate
Costa Rica,188,1990.5,3.13,Direct,Estimate
Costa Rica,188,1991.5,3.08,Direct,RHS
Costa Rica,188,1991.5,3.04,Indirect,Estimate
Costa Rica,188,1991.5,2.99,Direct,Estimate
Costa Rica,188,1992.5,3.01,Indirect,Estimate
Costa Rica,188,1992.5,2.98,Direct,Estimate
Costa Rica,188,1993.5,2.92,Indirect,Estimate
Costa Rica,188,1993.5,2.91,Direct,Estimate
Costa Rica,188,1994.5,2.87,Indirect,Estimate
Costa Rica,188,1994.5,2.86,Direct,Estimate
Costa Rica,188,1995.5,2.8,Indirect,Estimate
Costa Rica,188,1995.5,2.8,Direct,Estimate
Costa Rica,188,1996.5,2.7,Indirect,Estimate
Costa Rica,188,1996.5,2.7,Direct,Estimate
Costa Rica,188,1997.5,2.58,Indirect,Estimate
Costa Rica,188,1997.5,2.58,Direct,Estimate
Costa Rica,188,1998.5,2.5,Indirect,Estimate
Costa Rica,188,1998.5,2.48,Direct,Estimate
Costa Rica,188,1999.5,2.49,Indirect,Estimate
Costa Rica,188,1999.5,2.48,Direct,Estimate
Costa Rica,188,2000.5,2.41,Indirect,Estimate
Costa Rica,188,2000.5,2.4,Direct,Estimate
Costa Rica,188,2000.5,2.39,Direct,Estimate
Costa Rica,188,2001.5,2.3,Indirect,Estimate
Costa Rica,188,2001.5,2.28,Direct,Estimate
Costa Rica,188,2001.5,2.29,Direct,Estimate
Costa Rica,188,2002.5,2.1,Indirect,Estimate
Costa Rica,188,2002.5,2.08,Direct,Estimate
Costa Rica,188,2002.5,2.09,Direct,Estimate
Costa Rica,188,2003.5,2.11,Indirect,Estimate
Costa Rica,188,2003.5,2.08,Direct,Estimate
Costa Rica,188,2003.5,2.1,Direct,Estimate
Costa Rica,188,2004.5,2.05,Indirect,Estimate
Costa Rica,188,2004.5,2.01,Direct,Estimate
Costa Rica,188,2004.5,2.04,Direct,Estimate
Costa Rica,188,2005.5,1.99,Indirect,Estimate
Costa Rica,188,2005.5,1.96,Direct,Estimate
Costa Rica,188,2005.5,1.98,Direct,Estimate
Costa Rica,188,2006.5,1.94,Indirect,Estimate
Costa Rica,188,2006.5,1.91,Direct,Estimate
Costa Rica,188,2006.5,1.94,Direct,Estimate
Costa Rica,188,2007.5,1.95,Indirect,Estimate
Costa Rica,188,2007.5,1.93,Direct,Estimate
Costa Rica,188,2007.5,1.98,Direct,Estimate
Costa Rica,188,2008.5,1.97,Indirect,Estimate
Costa Rica,188,2008.5,1.95,Direct,Estimate
Costa Rica,188,2008.5,1.97,Direct,Estimate
Costa Rica,188,2009.5,1.95,Indirect,Estimate
Costa Rica,188,2009.5,1.92,Direct,Estimate
Costa Rica,188,2009.5,1.95,Direct,Estimate
Costa Rica,188,2010.5,1.83,Indirect,Estimate
Costa Rica,188,2010.5,1.8,Direct,Estimate
Costa Rica,188,2010.5,1.81,Direct,Estimate
Costa Rica,188,2011.3,2.18,Direct,MICS
Costa Rica,188,2011.5,1.86,Direct,Estimate
Costa Rica,188,2011.5,1.86,Direct,Estimate
Costa Rica,188,2012.5,1.84,Direct,Estimate
Costa Rica,188,2013.5,1.76,Direct,Estimate
Costa Rica,188,2014.5,1.77,Direct,Estimate
Costa Rica,188,2015.5,1.76,Direct,Estimate
Costa Rica,188,2016.5,1.71,Direct,Estimate
Costa Rica,188,2017.5,1.67,Direct,Estimate
Costa Rica,188,2018.5,1.66,Direct,Estimate
Côte d'Ivoire,384,1953.1,5.42,Indirect,Survey
Côte d'Ivoire,384,1953.4,6.02,Indirect,Survey
Côte d'Ivoire,384,1957.5,7.42,Direct,Survey
Côte d'Ivoire,384,1957.5,7.4,Direct,Survey
Côte d'Ivoire,384,1957.5,6.52,Direct,Survey
Côte d'Ivoire,384,1957.5,7.31,Direct,Survey
Côte d'Ivoire,384,1958.1,5.61,Indirect,Survey
Côte d'Ivoire,384,1958.4,6.01,Indirect,Survey
Côte d'Ivoire,384,1963,6.38,Direct,Survey
Côte d'Ivoire,384,1963.4,7.54,Direct,WFS
Côte d'Ivoire,384,1968.4,7.74,Direct,WFS
Côte d'Ivoire,384,1973.4,7.82,Direct,WFS
Côte d'Ivoire,384,1974.5,6.63,Indirect,Multiround surv
Côte d'Ivoire,384,1975.5,7.4,Direct,Estimate
Côte d'Ivoire,384,1977.2,7.45,Indirect,DHS
Côte d'Ivoire,384,1977.2,7.03,Indirect,WFS
Côte d'Ivoire,384,1978.4,7.36,Direct,WFS
Côte d'Ivoire,384,1978.9,6.75,Direct,Multiround surv
Côte d'Ivoire,384,1978.9,6.37,Direct,Multiround surv
Côte d'Ivoire,384,1979.4,7.16,Direct,WFS
Côte d'Ivoire,384,1979.5,6.56,Indirect,Multiround surv
Côte d'Ivoire,384,1981.5,7.46,Indirect,DHS
Côte d'Ivoire,384,1982.2,7.56,Indirect,DHS
Côte d'Ivoire,384,1982.2,6.82,Indirect,WFS
Côte d'Ivoire,384,1984.7,6.74,Indirect,Census
Côte d'Ivoire,384,1986.5,7.3,Indirect,DHS
Côte d'Ivoire,384,1987.2,7.41,Indirect,DHS
Côte d'Ivoire,384,1987.7,6.29,Direct,Census
Côte d'Ivoire,384,1988.2,6.81,Direct,AIS
Côte d'Ivoire,384,1988.2,6.81,Indirect,AIS
Côte d'Ivoire,384,1988.5,6.3,Direct,Estimate
Côte d'Ivoire,384,1989.7,6.78,Indirect,Census
Côte d'Ivoire,384,1991.5,6.48,Indirect,DHS
Côte d'Ivoire,384,1992.2,5.72,Direct,DHS
Côte d'Ivoire,384,1993.2,5.3,Direct,DHS
Côte d'Ivoire,384,1993.2,5.92,Direct,AIS
Côte d'Ivoire,384,1993.2,5.92,Indirect,AIS
Côte d'Ivoire,384,1994.7,6.18,Indirect,DHS/MICS
Côte d'Ivoire,384,1996.5,5.12,Direct,DHS
Côte d'Ivoire,384,1997.5,5.18,Direct,DHS
Côte d'Ivoire,384,1998.2,5.66,Direct,AIS
Côte d'Ivoire,384,1998.2,5.66,Indirect,AIS
Côte d'Ivoire,384,1998.5,5.4,Direct,Estimate
Côte d'Ivoire,384,1999.1,5.46,Indirect,MICS
Côte d'Ivoire,384,1999.7,6.14,Indirect,DHS/MICS
Côte d'Ivoire,384,2001.7,4.82,Indirect,AIS
Côte d'Ivoire,384,2003.2,4.67,Direct,AIS
Côte d'Ivoire,384,2003.2,4.67,Direct,AIS
Côte d'Ivoire,384,2004.1,5.39,Indirect,MICS
Côte d'Ivoire,384,2004.2,4.6,Direct,AIS
Côte d'Ivoire,384,2004.2,4.6,Direct,AIS
Côte d'Ivoire,384,2004.7,5.58,Indirect,DHS/MICS
Côte d'Ivoire,384,2005.7,4.4,Direct,MICS
Côte d'Ivoire,384,2006.7,4.78,Indirect,AIS
Côte d'Ivoire,384,2009.1,5.19,Indirect,MICS
Côte d'Ivoire,384,2009.7,4.95,Direct,DHS/MICS
Côte d'Ivoire,384,2010.7,4.95,Direct,DHS/MICS
Côte d'Ivoire,384,2014.1,4.69,Direct,MICS
Côte d'Ivoire,384,2014.5,4.79,Direct,Estimate
Côte d'Ivoire,384,2015.1,4.59,Direct,MICS
Croatia,191,1950.5,2.9,Indirect,Estimate
Croatia,191,1951.5,2.6,Indirect,Estimate
Croatia,191,1952.5,2.69,Indirect,Estimate
Croatia,191,1953.5,2.65,Indirect,Estimate
Croatia,191,1954.5,2.6,Indirect,Estimate
Croatia,191,1955.5,2.55,Indirect,Estimate
Croatia,191,1956.5,2.47,Indirect,Estimate
Croatia,191,1957.5,2.32,Indirect,Estimate
Croatia,191,1958.5,2.21,Indirect,Estimate
Croatia,191,1959.5,2.23,Indirect,Estimate
Croatia,191,1960.5,2.2,Indirect,Estimate
Croatia,191,1961.5,2.19,Indirect,Estimate
Croatia,191,1962.5,2.17,Indirect,Estimate
Croatia,191,1963.5,2.12,Indirect,Estimate
Croatia,191,1964.5,2.12,Indirect,Estimate
Croatia,191,1965.5,2.21,Indirect,Estimate
Croatia,191,1966.5,2.21,Indirect,Estimate
Croatia,191,1967.5,2.06,Indirect,Estimate
Croatia,191,1968.5,1.99,Indirect,Estimate
Croatia,191,1969.5,1.91,Indirect,Estimate
Croatia,191,1970.5,1.83,Indirect,Estimate
Croatia,191,1971.5,1.95,Indirect,Estimate
Croatia,191,1972.5,1.97,Indirect,Estimate
Croatia,191,1973.5,1.98,Indirect,Estimate
Croatia,191,1974.5,1.95,Indirect,Estimate
Croatia,191,1975.5,1.92,Indirect,Estimate
Croatia,191,1976.5,1.9,Indirect,Estimate
Croatia,191,1977.5,1.91,Indirect,Estimate
Croatia,191,1978.5,1.92,Indirect,Estimate
Croatia,191,1979.5,1.94,Indirect,Estimate
Croatia,191,1980.5,1.92,Indirect,Estimate
Croatia,191,1981.5,1.91,Indirect,Estimate
Croatia,191,1982.5,1.9,Indirect,Estimate
Croatia,191,1983.5,1.88,Indirect,Estimate
Croatia,191,1984.5,1.87,Indirect,Estimate
Croatia,191,1985.5,1.81,Indirect,Estimate
Croatia,191,1986.5,1.76,Indirect,Estimate
Croatia,191,1987.5,1.74,Indirect,Estimate
Croatia,191,1988.5,1.74,Indirect,Estimate
Croatia,191,1989.5,1.67,Indirect,Estimate
Croatia,191,1990.5,1.67,Indirect,Estimate
Croatia,191,1991.5,1.55,Indirect,Estimate
Croatia,191,1992.5,1.39,Indirect,Estimate
Croatia,191,1993.5,1.43,Indirect,Estimate
Croatia,191,1994.5,1.43,Indirect,Estimate
Croatia,191,1995.5,1.5,Indirect,Estimate
Croatia,191,1996.5,1.64,Indirect,Estimate
Croatia,191,1997.5,1.7,Indirect,Estimate
Croatia,191,1998.5,1.44,Indirect,Estimate
Croatia,191,1999.5,1.38,Indirect,Estimate
Croatia,191,2000.5,1.4,Indirect,Estimate
Croatia,191,2001.5,1.45,Direct,Estimate
Croatia,191,2002.5,1.42,Direct,Estimate
Croatia,191,2003.5,1.41,Direct,Estimate
Croatia,191,2004.5,1.43,Direct,Estimate
Croatia,191,2005.5,1.5,Direct,Estimate
Croatia,191,2006.5,1.47,Direct,Estimate
Croatia,191,2007.5,1.49,Direct,Estimate
Croatia,191,2008.5,1.56,Direct,Estimate
Croatia,191,2009.5,1.59,Direct,Estimate
Croatia,191,2010.5,1.55,Direct,Estimate
Croatia,191,2011.5,1.48,Direct,Estimate
Croatia,191,2012.5,1.51,Direct,Estimate
Croatia,191,2013.5,1.46,Direct,Estimate
Croatia,191,2014.5,1.46,Direct,Estimate
Croatia,191,2015.5,1.4,Direct,Estimate
Croatia,191,2016.5,1.43,Direct,Estimate
Croatia,191,2017.5,1.42,Direct,Estimate
Cuba,192,1965.5,4.45,Direct,Estimate
Cuba,192,1970.5,3.7,Direct,Estimate
Cuba,192,1976.5,2.57,Direct,Estimate
Cuba,192,1977.5,2.24,Direct,Estimate
Cuba,192,1979.5,1.78,Direct,Estimate
Cuba,192,1980.5,1.64,Direct,Estimate
Cuba,192,1981.5,1.6,Direct,Estimate
Cuba,192,1982.5,1.8,Direct,Estimate
Cuba,192,1983.5,1.81,Direct,Estimate
Cuba,192,1984.5,1.78,Direct,Estimate
Cuba,192,1985.5,1.9,Direct,Estimate
Cuba,192,1986.5,1.72,Direct,Estimate
Cuba,192,1987.5,1.82,Direct,Estimate
Cuba,192,1988.5,1.87,Direct,Estimate
Cuba,192,1989.5,1.85,Direct,Estimate
Cuba,192,1989.5,1.83,Indirect,VR
Cuba,192,1990.5,1.83,Direct,Estimate
Cuba,192,1990.5,1.84,Indirect,VR
Cuba,192,1991.5,1.69,Direct,Estimate
Cuba,192,1991.5,1.7,Indirect,VR
Cuba,192,1992.5,1.53,Indirect,VR
Cuba,192,1992.5,1.52,Direct,Estimate
Cuba,192,1993.5,1.48,Direct,Estimate
Cuba,192,1993.5,1.48,Indirect,VR
Cuba,192,1994.5,1.47,Indirect,VR
Cuba,192,1994.5,1.46,Direct,Estimate
Cuba,192,1995.5,1.49,Direct,Estimate
Cuba,192,1995.5,1.49,Indirect,VR
Cuba,192,1996.5,1.45,Indirect,VR
Cuba,192,1997.5,1.6,Indirect,VR
Cuba,192,1998.5,1.61,Indirect,VR
Cuba,192,1999.5,1.65,Indirect,VR
Cuba,192,2000.5,1.65,Indirect,VR
Cuba,192,2001.5,1.66,Indirect,VR
Cuba,192,2002.5,1.67,Indirect,VR
Cuba,192,2002.5,1.68,Direct,Estimate
Cuba,192,2003.5,1.63,Direct,Estimate
Cuba,192,2003.5,1.63,Indirect,VR
Cuba,192,2004.5,1.54,Indirect,VR
Cuba,192,2005.5,1.49,Indirect,VR
Cuba,192,2005.5,1.49,Direct,Estimate
Cuba,192,2006.5,1.39,Direct,Estimate
Cuba,192,2006.5,1.39,Indirect,VR
Cuba,192,2007.5,1.43,Indirect,VR
Cuba,192,2008.5,1.59,Direct,VR
Cuba,192,2009.5,1.7,Direct,VR
Cuba,192,2010.5,1.69,Direct,VR
Cuba,192,2011.5,1.77,Direct,VR
Cuba,192,2012.5,1.69,Direct,VR
Cuba,192,2013.5,1.71,Direct,VR
Cuba,192,2014.5,1.68,Direct,VR
Cuba,192,2015.5,1.72,Direct,VR
Cuba,192,2016.5,1.63,Direct,VR
Cuba,192,2017.5,1.61,Direct,VR
Curaçao,531,1972,2.87,Direct,Census
Curaçao,531,1981,2.2,Direct,Census
Curaçao,531,1981,2.25,Direct,VR
Curaçao,531,1992,2.44,Direct,VR
Curaçao,531,1992,2.27,Direct,Census
Curaçao,531,2001,2.09,Direct,Census
Curaçao,531,2001,2.41,Direct,VR
Curaçao,531,2001.5,2.45,Direct,Estimate
Curaçao,531,2002.5,2.26,Direct,Estimate
Curaçao,531,2003.5,2.24,Direct,Estimate
Curaçao,531,2004.5,1.95,Direct,Estimate
Curaçao,531,2005.5,2.07,Direct,Estimate
Curaçao,531,2006.5,1.98,Direct,Estimate
Curaçao,531,2007.5,1.97,Direct,Estimate
Curaçao,531,2008.5,2.13,Direct,Estimate
Curaçao,531,2009.5,2.04,Direct,Estimate
Curaçao,531,2010.5,2.2,Direct,Estimate
Curaçao,531,2011,1.84,Direct,Census
Curaçao,531,2011,2.13,Direct,VR
Curaçao,531,2011.5,2.1,Direct,Estimate
Curaçao,531,2012.5,2.2,Direct,Estimate
Curaçao,531,2013.5,2.1,Direct,Estimate
Curaçao,531,2013.5,2.07,Direct,VR
Curaçao,531,2014.5,2.03,Direct,VR
Curaçao,531,2014.5,2,Direct,Estimate
Curaçao,531,2015.5,1.9,Direct,Estimate
Curaçao,531,2015.5,1.9,Direct,VR
Curaçao,531,2016.5,1.79,Direct,VR
Curaçao,531,2016.5,1.7,Direct,Estimate
Curaçao,531,2017.5,1.5,Direct,Estimate
Cyprus,196,1950.5,3.95,Direct,Estimate
Cyprus,196,1951.5,3.87,Direct,Estimate
Cyprus,196,1952.5,3.51,Direct,Estimate
Cyprus,196,1953.5,3.51,Direct,Estimate
Cyprus,196,1954.5,3.54,Direct,Estimate
Cyprus,196,1955.5,3.48,Direct,Estimate
Cyprus,196,1956.5,3.46,Direct,Estimate
Cyprus,196,1957.5,3.46,Direct,Estimate
Cyprus,196,1958.5,3.41,Direct,Estimate
Cyprus,196,1959.5,3.42,Direct,Estimate
Cyprus,196,1960.5,3.44,Direct,Estimate
Cyprus,196,1966.5,3.26,Direct,Estimate
Cyprus,196,1967.5,3.1,Direct,Estimate
Cyprus,196,1968.5,3.01,Direct,Estimate
Cyprus,196,1969.5,2.92,Direct,Estimate
Cyprus,196,1970.5,2.74,Direct,Estimate
Cyprus,196,1970.5,2.54,Indirect,Estimate
Cyprus,196,1970.5,2.54,Indirect,VR
Cyprus,196,1971.5,2.45,Indirect,VR
Cyprus,196,1971.5,2.45,Indirect,Estimate
Cyprus,196,1971.5,2.9,Direct,Estimate
Cyprus,196,1972.5,2.92,Direct,Estimate
Cyprus,196,1972.5,2.41,Indirect,Estimate
Cyprus,196,1972.5,2.41,Indirect,VR
Cyprus,196,1973.5,2.38,Indirect,VR
Cyprus,196,1973.5,2.39,Indirect,Estimate
Cyprus,196,1973.5,2.38,Direct,Estimate
Cyprus,196,1974.5,2.3,Direct,Estimate
Cyprus,196,1974.5,2.12,Indirect,Estimate
Cyprus,196,1974.5,2.12,Indirect,VR
Cyprus,196,1975.5,2.02,Indirect,VR
Cyprus,196,1975.5,2.02,Indirect,Estimate
Cyprus,196,1975.5,2.09,Direct,Estimate
Cyprus,196,1976.5,2.36,Direct,Estimate
Cyprus,196,1976.5,2.26,Indirect,Estimate
Cyprus,196,1976.5,2.26,Indirect,VR
Cyprus,196,1977.5,2.25,Indirect,VR
Cyprus,196,1977.5,2.25,Indirect,Estimate
Cyprus,196,1977.5,2.21,Direct,Estimate
Cyprus,196,1978.5,2.22,Direct,Estimate
Cyprus,196,1978.5,2.3,Indirect,Estimate
Cyprus,196,1978.5,2.3,Indirect,VR
Cyprus,196,1979.5,2.39,Indirect,VR
Cyprus,196,1979.5,2.38,Indirect,Estimate
Cyprus,196,1979.5,2.28,Direct,Estimate
Cyprus,196,1980.5,2.32,Direct,Estimate
Cyprus,196,1980.5,2.46,Indirect,Estimate
Cyprus,196,1980.5,2.46,Indirect,VR
Cyprus,196,1981.5,2.37,Indirect,VR
Cyprus,196,1981.5,2.37,Indirect,Estimate
Cyprus,196,1981.5,2.26,Direct,Estimate
Cyprus,196,1982.5,2.37,Direct,Estimate
Cyprus,196,1982.5,2.5,Indirect,Estimate
Cyprus,196,1982.5,2.5,Indirect,VR
Cyprus,196,1982.5,2.48,Direct,Estimate
Cyprus,196,1983.5,2.5,Direct,Estimate
Cyprus,196,1983.5,2.48,Indirect,VR
Cyprus,196,1983.5,2.48,Indirect,Estimate
Cyprus,196,1983.5,2.48,Direct,Estimate
Cyprus,196,1984.5,2.48,Direct,Estimate
Cyprus,196,1984.5,2.48,Indirect,Estimate
Cyprus,196,1984.5,2.52,Direct,Estimate
Cyprus,196,1984.5,2.48,Indirect,VR
Cyprus,196,1985.5,2.38,Indirect,VR
Cyprus,196,1985.5,2.43,Direct,Estimate
Cyprus,196,1985.5,2.38,Indirect,Estimate
Cyprus,196,1985.5,2.38,Direct,Estimate
Cyprus,196,1986.5,2.4,Direct,Estimate
Cyprus,196,1986.5,2.46,Direct,Estimate
Cyprus,196,1986.5,2.4,Indirect,Estimate
Cyprus,196,1986.5,2.4,Indirect,VR
Cyprus,196,1987.5,2.32,Indirect,VR
Cyprus,196,1987.5,2.32,Indirect,Estimate
Cyprus,196,1987.5,2.38,Direct,Estimate
Cyprus,196,1987.5,2.32,Direct,Estimate
Cyprus,196,1988.5,2.41,Direct,Estimate
Cyprus,196,1988.5,2.49,Direct,Estimate
Cyprus,196,1988.5,2.42,Indirect,VR
Cyprus,196,1988.5,2.42,Indirect,Estimate
Cyprus,196,1989.5,2.37,Indirect,Estimate
Cyprus,196,1989.5,2.36,Direct,Estimate
Cyprus,196,1989.5,2.37,Indirect,VR
Cyprus,196,1989.5,2.34,Direct,Estimate
Cyprus,196,1990.5,2.43,Direct,Estimate
Cyprus,196,1990.5,2.42,Indirect,VR
Cyprus,196,1990.5,2.41,Direct,Estimate
Cyprus,196,1990.5,2.42,Indirect,Estimate
Cyprus,196,1991.5,2.33,Indirect,Estimate
Cyprus,196,1991.5,2.32,Direct,Estimate
Cyprus,196,1991.5,2.33,Indirect,VR
Cyprus,196,1991.5,2.45,Direct,Estimate
Cyprus,196,1992.5,2.68,Direct,Estimate
Cyprus,196,1992.5,2.49,Indirect,VR
Cyprus,196,1992.5,2.48,Direct,Estimate
Cyprus,196,1992.5,2.49,Indirect,Estimate
Cyprus,196,1993.5,2.27,Indirect,Estimate
Cyprus,196,1993.5,2.24,Direct,Estimate
Cyprus,196,1993.5,2.25,Indirect,VR
Cyprus,196,1993.5,2.24,Direct,Estimate
Cyprus,196,1994.5,2.17,Direct,Estimate
Cyprus,196,1994.5,2.17,Indirect,VR
Cyprus,196,1994.5,2.17,Direct,Estimate
Cyprus,196,1994.5,2.24,Indirect,Estimate
Cyprus,196,1995.5,2.13,Indirect,Estimate
Cyprus,196,1995.5,2.03,Direct,Estimate
Cyprus,196,1995.5,2.03,Indirect,VR
Cyprus,196,1995.5,2.03,Direct,Estimate
Cyprus,196,1996.5,1.96,Direct,Estimate
Cyprus,196,1996.5,1.96,Indirect,VR
Cyprus,196,1996.5,1.95,Direct,Estimate
Cyprus,196,1996.5,2.08,Indirect,Estimate
Cyprus,196,1997.5,1.86,Direct,Estimate
Cyprus,196,1997.5,2.01,Indirect,Estimate
Cyprus,196,1997.5,1.87,Indirect,VR
Cyprus,196,1997.5,1.87,Direct,Estimate
Cyprus,196,1998.5,1.76,Direct,Estimate
Cyprus,196,1998.5,1.77,Indirect,VR
Cyprus,196,1998.5,1.76,Direct,Estimate
Cyprus,196,1998.5,1.92,Indirect,Estimate
Cyprus,196,1999.5,1.84,Indirect,Estimate
Cyprus,196,1999.5,1.66,Direct,Estimate
Cyprus,196,1999.5,1.67,Indirect,VR
